TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_Cleaned,LatePayment_Cleaned,TotalFees,Fraud_Suspicion_Score,Is_High_Risk,LatePayment_Flag,Risk_Status,Risk_Level,Year,Month,MonthName,Quarter,YearMonth,DateKey,Income_Group,CreditScore_Group,IF_Anomaly_Flag,IF_Anomaly_Score,LOF_Anomaly_Flag,LOF_Anomaly_Score,Anomaly_Count,Early_Warning_Score,Early_Warning_Level
19683,3811,2024-03-28,Withdrawal,7114.185005123558,Mortgage,Business,Valencia,39.4699,-0.3763,ATM,USD,0.0,0.0,0.0,722,8340.29,High Income Segment,Exclusive Platinum Package,7114.185005123558,0.0,0.0,0,0,0,Normal,Normal,2024,3,Mar,Q1,2024-03,20240328,High Income,Good,0,-0.04433984742358743,0,1.0004062514378553,0,0,Low
19684,4421,2024-05-01,Card Payment,10158.91771387834,Loan,Gold,Valencia,39.4699,-0.3763,Online,EUR,0.0,39.93,0.0,576,3755.58,Middle Income Segment,Personal Loan Cashback Offer,10158.91771387834,0.0,39.93,20,0,0,Normal,Low,2024,5,May,Q2,2024-05,20240501,Middle Income,Medium,0,-0.04402876088196839,0,0.9973709893739764,0,0,Low
19685,5215,2025-04-20,Withdrawal,12201.8929997713,Mortgage,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,535,3134.05,Middle Income Segment,Mid-tier Savings Booster,12201.8929997713,0.0,0.0,0,0,0,Normal,Normal,2025,4,Apr,Q2,2025-04,20250420,Middle Income,Low,0,-0.05559717860253249,0,1.0029964260783923,0,0,Low
19686,3721,2024-02-24,Fee,40.79595058073011,Mortgage,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,344,7946.43,High Income Segment,Exclusive Platinum Package,40.79595058073011,0.0,0.0,20,1,0,High Risk,High,2024,2,Feb,Q1,2024-02,20240224,High Income,Very Low,0,-0.036041610327368745,0,1.022815063175425,0,3,Medium
19687,9314,2023-08-08,Fee,6174.318559771744,Checking Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,413,8249.16,High Income Segment,Premium Investment Services,6174.318559771744,0.0,0.0,20,0,0,Normal,Low,2023,8,Aug,Q3,2023-08,20230808,High Income,Low,0,-0.050851279939328586,0,0.9993124582109004,0,0,Low
19688,4253,2024-06-17,Loan Payment,3456.896931329151,Checking Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,14.87,746,3734.1,Middle Income Segment,Mid-tier Savings Booster,3456.896931329151,14.87,0.0,0,0,1,Normal,Normal,2024,6,Jun,Q2,2024-06,20240617,Middle Income,Good,0,-0.06702426420786944,0,1.0385004507086986,0,1,Low
19689,1788,2025-01-15,Withdrawal,9459.680880731858,Credit Card,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,45.01,0.0,0.0,430,4146.33,Middle Income Segment,Gold Card with Travel Benefits,9459.680880731858,0.0,45.01,20,0,0,Normal,Low,2025,1,Jan,Q1,2025-01,20250115,Middle Income,Low,0,-0.018479578997707136,0,1.0042104325722125,0,0,Low
19690,1256,2024-05-29,Withdrawal,10186.49455315372,Loan,Student,Bilbao,43.263,-2.935,Branch,EUR,0.0,3.35,0.0,438,3887.62,Middle Income Segment,Personal Loan Cashback Offer,10186.49455315372,0.0,3.35,20,0,0,Normal,Low,2024,5,May,Q2,2024-05,20240529,Middle Income,Low,0,-0.04727584976579835,0,1.0163626006974606,0,0,Low
19691,5025,2023-11-11,Fee,1918.523872577257,Savings Account,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,0.0,0.0,0.0,640,8823.32,High Income Segment,Premium Investment Services,1918.523872577257,0.0,0.0,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231111,High Income,Medium,0,-0.05598697755645915,0,0.9660445891684396,0,0,Low
19692,6956,2023-02-11,Transfer,9461.412354588187,Mortgage,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,0.0,348,3780.42,Middle Income Segment,Mid-tier Savings Booster,9461.412354588187,0.0,0.0,20,1,0,High Risk,High,2023,2,Feb,Q1,2023-02,20230211,Middle Income,Very Low,0,-0.061820119019022124,0,0.99947155703553,0,3,Medium
19693,7741,2025-04-01,Loan Payment,1907.840553175147,Credit Card,Standard,Murcia,37.9847,-1.1287,Branch,USD,36.13,0.0,178.77,849,6672.5,Middle Income Segment,Gold Card with Travel Benefits,1907.840553175147,178.77,36.13,0,0,1,Normal,Normal,2025,4,Apr,Q2,2025-04,20250401,Middle Income,Good,1,0.018030675792452877,0,1.0585771178765708,1,2,Medium
19694,4654,2024-11-21,Withdrawal,2269.650344646831,Checking Account,Platinum,Seville,37.3891,-5.9845,ATM,USD,0.0,0.0,0.0,759,6655.69,Middle Income Segment,Mid-tier Savings Booster,2269.650344646831,0.0,0.0,0,0,0,Normal,Normal,2024,11,Nov,Q4,2024-11,20241121,Middle Income,Good,0,-0.059811136059258585,0,1.014529510185333,0,0,Low
19695,8660,2023-12-16,Deposit,2519.326168163749,Loan,Student,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,99.03,0.0,627,4516.61,Middle Income Segment,Personal Loan Cashback Offer,2519.326168163749,0.0,99.03,0,0,0,Normal,Normal,2023,12,Dec,Q4,2023-12,20231216,Middle Income,Medium,0,-0.019274256205774942,0,1.0228592163031842,0,0,Low
19696,4251,2024-02-17,Deposit,5859.384582573816,Checking Account,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,0.0,514,6238.62,Middle Income Segment,Mid-tier Savings Booster,5859.384582573816,0.0,0.0,0,0,0,Normal,Normal,2024,2,Feb,Q1,2024-02,20240217,Middle Income,Low,0,-0.07249365780219413,0,0.9780691198196999,0,0,Low
19697,6268,2025-03-21,Card Payment,137.1983611933393,Mortgage,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,740,2123.82,Low Income Segment,Financial Literacy Program Access,137.1983611933393,0.0,0.0,0,0,0,Normal,Normal,2025,3,Mar,Q1,2025-03,20250321,Low Income,Good,0,-0.030487107468971986,0,1.0116329939799682,0,0,Low
19698,8176,2023-06-09,Fee,3180.500199168294,Checking Account,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,831,5301.61,Middle Income Segment,Mid-tier Savings Booster,3180.500199168294,0.0,0.0,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230609,Middle Income,Good,0,-0.06151460192380992,0,1.0161014283223402,0,0,Low
19699,8562,2023-01-14,Card Payment,6532.52311016083,Checking Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,531,3920.34,Middle Income Segment,Mid-tier Savings Booster,6532.52311016083,0.0,0.0,0,0,0,Normal,Normal,2023,1,Jan,Q1,2023-01,20230114,Middle Income,Low,0,-0.07869917055734182,0,0.989504439245552,0,0,Low
19700,9799,2024-11-23,Deposit,8807.838835485365,Loan,Platinum,Barcelona,41.3874,2.1686,Branch,USD,0.0,0.63,0.0,425,9005.31,High Income Segment,Premium Investment Services,8807.838835485365,0.0,0.63,20,0,0,Normal,Low,2024,11,Nov,Q4,2024-11,20241123,High Income,Low,0,-0.043441799232485145,0,1.0413611356211243,0,0,Low
19701,5426,2025-01-31,Fee,4130.961416786053,Credit Card,Standard,Madrid,40.4168,-3.7038,Mobile,USD,45.7,0.0,0.0,360,1982.24,Low Income Segment,Financial Literacy Program Access,4130.961416786053,0.0,45.7,20,1,0,High Risk,High,2025,1,Jan,Q1,2025-01,20250131,Low Income,Very Low,0,-0.009125902135553865,0,1.0224654265445636,0,3,Medium
19702,4927,2024-09-21,Transfer,9437.75129924772,Mortgage,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,0.0,521,2101.15,Low Income Segment,Financial Literacy Program Access,9437.75129924772,0.0,0.0,0,0,0,Normal,Normal,2024,9,Sep,Q3,2024-09,20240921,Low Income,Low,0,-0.03495724452733884,0,0.9971434006125601,0,0,Low
19703,6326,2025-04-06,Fee,6442.214013436068,Mortgage,Platinum,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,668,3869.2,Middle Income Segment,Mid-tier Savings Booster,6442.214013436068,0.0,0.0,0,0,0,Normal,Normal,2025,4,Apr,Q2,2025-04,20250406,Middle Income,Medium,0,-0.06884384950907957,0,0.997506129739549,0,0,Low
19704,3152,2023-11-22,Withdrawal,10481.48354347537,Loan,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,29.93,0.0,680,5199.55,Middle Income Segment,Personal Loan Cashback Offer,10481.48354347537,0.0,29.93,20,0,0,Normal,Low,2023,11,Nov,Q4,2023-11,20231122,Middle Income,Medium,0,-0.03681982255612537,0,0.9983159025247701,0,0,Low
19705,9738,2024-06-08,Deposit,5604.962647246355,Credit Card,Business,Murcia,37.9847,-1.1287,ATM,USD,24.91,0.0,0.0,488,5653.7,Middle Income Segment,Gold Card with Travel Benefits,5604.962647246355,0.0,24.91,0,0,0,Normal,Normal,2024,6,Jun,Q2,2024-06,20240608,Middle Income,Low,0,-0.0579339500614916,0,0.9829895975071923,0,0,Low
19706,8888,2024-06-22,Withdrawal,7859.411609888956,Loan,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,62.77,0.0,719,2732.84,Low Income Segment,Financial Literacy Program Access,7859.411609888956,0.0,62.77,0,0,0,Normal,Normal,2024,6,Jun,Q2,2024-06,20240622,Low Income,Good,0,-0.002755822190758983,0,0.9871772766428628,0,0,Low
19707,6474,2024-05-30,Deposit,12275.26940267138,Loan,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0.0,98.69,0.0,732,8237.86,High Income Segment,Premium Investment Services,12275.26940267138,0.0,98.69,20,0,0,Normal,Low,2024,5,May,Q2,2024-05,20240530,High Income,Good,1,0.005838872360931169,0,1.062953431300844,1,1,Low
19708,1488,2023-11-06,Deposit,6007.014514391261,Checking Account,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,781,9751.55,High Income Segment,Premium Investment Services,6007.014514391261,0.0,0.0,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231106,High Income,Good,0,-0.045760717232411374,0,1.0051174188892027,0,0,Low
19709,2822,2023-01-29,Fee,2804.041439328029,Credit Card,Standard,Bilbao,43.263,-2.935,ATM,EUR,34.66,0.0,0.0,609,3789.37,Middle Income Segment,Gold Card with Travel Benefits,2804.041439328029,0.0,34.66,0,0,0,Normal,Normal,2023,1,Jan,Q1,2023-01,20230129,Middle Income,Medium,0,-0.046329012052544916,0,0.9923432674518807,0,0,Low
19710,8760,2024-10-16,Loan Payment,11520.62446492736,Mortgage,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,168.92,459,4412.64,Middle Income Segment,Mid-tier Savings Booster,11520.62446492736,168.92,0.0,0,0,1,Normal,Normal,2024,10,Oct,Q4,2024-10,20241016,Middle Income,Low,0,-0.01819344652030419,0,1.0157947338709283,0,1,Low
19711,6622,2023-11-11,Deposit,4631.70608640823,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,541,8354.73,High Income Segment,Premium Investment Services,4631.70608640823,0.0,0.0,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231111,High Income,Low,0,-0.051767101429870954,0,1.0071319338539666,0,0,Low
19712,4121,2023-05-28,Deposit,4407.109955704505,Mortgage,Business,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,0.0,366,3802.0,Middle Income Segment,Mid-tier Savings Booster,4407.109955704505,0.0,0.0,20,1,0,High Risk,High,2023,5,May,Q2,2023-05,20230528,Middle Income,Very Low,0,-0.060542428652497426,0,1.0094021854560935,0,3,Medium
19713,4774,2025-02-13,Card Payment,10150.18897996993,Loan,Gold,Valencia,39.4699,-0.3763,Mobile,USD,0.0,62.55,0.0,603,2949.79,Low Income Segment,Financial Literacy Program Access,10150.18897996993,0.0,62.55,20,0,0,Normal,Low,2025,2,Feb,Q1,2025-02,20250213,Low Income,Medium,0,-0.009059369358904279,0,0.9982697713301862,0,0,Low
19714,7446,2023-02-24,Loan Payment,1190.072095571436,Savings Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,56.58,420,5088.6,Middle Income Segment,Mid-tier Savings Booster,1190.072095571436,56.58,0.0,20,0,1,Normal,Low,2023,2,Feb,Q1,2023-02,20230224,Middle Income,Low,0,-0.05398244399516694,0,1.0037773912614927,0,1,Low
19715,4452,2024-01-13,Withdrawal,5396.157934371582,Loan,Platinum,Seville,37.3891,-5.9845,Online,EUR,0.0,28.23,0.0,495,4144.44,Middle Income Segment,Personal Loan Cashback Offer,5396.157934371582,0.0,28.23,0,0,0,Normal,Normal,2024,1,Jan,Q1,2024-01,20240113,Middle Income,Low,0,-0.043471742951506576,0,0.9927807004714264,0,0,Low
19716,9841,2025-04-10,Deposit,3444.172915059063,Savings Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,0.0,329,5357.57,Middle Income Segment,Mid-tier Savings Booster,3444.172915059063,0.0,0.0,20,1,0,High Risk,High,2025,4,Apr,Q2,2025-04,20250410,Middle Income,Very Low,0,-0.0593814453897929,0,1.037450806309719,0,3,Medium
19717,9839,2025-01-28,Fee,1904.903352212804,Checking Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0.0,0.0,0.0,417,7488.07,High Income Segment,Premium Investment Services,1904.903352212804,0.0,0.0,20,0,0,Normal,Low,2025,1,Jan,Q1,2025-01,20250128,High Income,Low,0,-0.05034079960596877,0,0.9982789428191777,0,0,Low
19718,6481,2023-02-27,Loan Payment,2335.625431072712,Loan,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,60.61,74.69,573,2892.95,Low Income Segment,Financial Literacy Program Access,2335.625431072712,74.69,60.61,0,0,1,Normal,Normal,2023,2,Feb,Q1,2023-02,20230227,Low Income,Medium,0,-0.0008025755863738659,0,1.0235057567956753,0,1,Low
19719,9572,2024-01-09,Loan Payment,2309.877343364668,Savings Account,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,132.83,501,5415.92,Middle Income Segment,Mid-tier Savings Booster,2309.877343364668,132.83,0.0,0,0,1,Normal,Normal,2024,1,Jan,Q1,2024-01,20240109,Middle Income,Low,0,-0.03953389595033552,0,0.9898358245757188,0,1,Low
19720,8833,2023-11-28,Card Payment,11672.85683420541,Mortgage,Gold,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,552,4597.38,Middle Income Segment,Mid-tier Savings Booster,11672.85683420541,0.0,0.0,20,0,0,Normal,Low,2023,11,Nov,Q4,2023-11,20231128,Middle Income,Medium,0,-0.06051229292420779,0,0.9945067667444736,0,0,Low
19721,8117,2024-12-12,Deposit,4649.633242921649,Checking Account,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,625,4493.6,Middle Income Segment,Mid-tier Savings Booster,4649.633242921649,0.0,0.0,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241212,Middle Income,Medium,0,-0.07936905298656116,0,0.9914643271120985,0,0,Low
19722,5887,2023-08-06,Withdrawal,8710.2707116556,Loan,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,84.58,0.0,718,1916.2,Low Income Segment,Financial Literacy Program Access,8710.2707116556,0.0,84.58,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230806,Low Income,Good,1,0.019642744794867606,0,1.002141077285213,1,1,Low
19723,3990,2025-01-31,Withdrawal,6745.059991709529,Credit Card,Gold,Malaga,36.7213,-4.4214,Online,EUR,11.07,0.0,0.0,405,4636.55,Middle Income Segment,Gold Card with Travel Benefits,6745.059991709529,0.0,11.07,20,0,0,Normal,Low,2025,1,Jan,Q1,2025-01,20250131,Middle Income,Low,0,-0.041033111500978436,0,0.9951407946499563,0,0,Low
19724,4447,2023-03-02,Transfer,4249.499358950142,Checking Account,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0.0,0.0,0.0,773,7242.51,High Income Segment,Premium Investment Services,4249.499358950142,0.0,0.0,0,0,0,Normal,Normal,2023,3,Mar,Q1,2023-03,20230302,High Income,Good,0,-0.049057130224031464,0,1.002693133593166,0,0,Low
19725,1221,2024-01-06,Transfer,1577.699483069976,Savings Account,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0.0,0.0,0.0,818,5989.5,Middle Income Segment,Mid-tier Savings Booster,1577.699483069976,0.0,0.0,0,0,0,Normal,Normal,2024,1,Jan,Q1,2024-01,20240106,Middle Income,Good,0,-0.050988045898429146,0,1.0423863148031336,0,0,Low
19726,8618,2023-03-07,Fee,4130.540821329571,Credit Card,Student,Valencia,39.4699,-0.3763,Branch,EUR,31.73,0.0,0.0,542,1584.45,Low Income Segment,Financial Literacy Program Access,4130.540821329571,0.0,31.73,0,0,0,Normal,Normal,2023,3,Mar,Q1,2023-03,20230307,Low Income,Low,0,-0.02502587581324922,0,0.9818509660194343,0,0,Low
19727,7588,2024-04-12,Card Payment,3729.018879735931,Credit Card,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,18.86,0.0,0.0,454,7186.86,High Income Segment,Exclusive Platinum Package,3729.018879735931,0.0,18.86,0,0,0,Normal,Normal,2024,4,Apr,Q2,2024-04,20240412,High Income,Low,0,-0.03726376884593208,0,0.9963147781787219,0,0,Low
19728,1617,2024-10-29,Deposit,782.4151432403651,Credit Card,Business,Madrid,40.4168,-3.7038,Online,EUR,36.06,0.0,0.0,628,8443.61,High Income Segment,Exclusive Platinum Package,782.4151432403651,0.0,36.06,0,0,0,Normal,Normal,2024,10,Oct,Q4,2024-10,20241029,High Income,Medium,0,-0.02361766834733492,0,1.0030028805453357,0,0,Low
19729,3570,2024-12-02,Withdrawal,4482.094115636636,Savings Account,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,684,5742.83,Middle Income Segment,Mid-tier Savings Booster,4482.094115636636,0.0,0.0,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241202,Middle Income,Medium,0,-0.0702652702001958,0,0.9990075202833892,0,0,Low
19730,7309,2024-02-01,Transfer,5007.915772357755,Checking Account,Business,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,670,8095.9,High Income Segment,Premium Investment Services,5007.915772357755,0.0,0.0,0,0,0,Normal,Normal,2024,2,Feb,Q1,2024-02,20240201,High Income,Medium,0,-0.05268889258442344,0,0.9969777097475513,0,0,Low
19731,3755,2023-06-18,Deposit,8385.812648729841,Credit Card,Business,Malaga,36.7213,-4.4214,ATM,EUR,45.11,0.0,0.0,684,2109.76,Low Income Segment,Financial Literacy Program Access,8385.812648729841,0.0,45.11,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230618,Low Income,Medium,0,-0.006295495140714702,0,0.9995949702926418,0,0,Low
19732,3790,2023-11-08,Card Payment,7593.058682291803,Credit Card,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,48.78,0.0,0.0,556,2562.86,Low Income Segment,Financial Literacy Program Access,7593.058682291803,0.0,48.78,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231108,Low Income,Medium,0,-0.004632202774117911,0,1.0348635157338204,0,0,Low
19733,8826,2025-03-08,Deposit,345.3086584185183,Savings Account,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,529,1469.81,Low Income Segment,No-Fee Basic Account,345.3086584185183,0.0,0.0,0,0,0,Normal,Normal,2025,3,Mar,Q1,2025-03,20250308,Low Income,Low,0,-0.04190334216612279,0,1.0005582508057296,0,0,Low
19734,4309,2025-03-02,Withdrawal,2695.490146389341,Loan,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,61.47,0.0,391,8640.91,High Income Segment,Premium Investment Services,2695.490146389341,0.0,61.47,20,1,0,High Risk,High,2025,3,Mar,Q1,2025-03,20250302,High Income,Very Low,0,-0.022402485027139374,0,0.996048450857213,0,3,Medium
19735,8152,2025-04-03,Deposit,11805.32082557381,Loan,Gold,Barcelona,41.3874,2.1686,Online,EUR,0.0,92.96,0.0,533,5485.83,Middle Income Segment,Personal Loan Cashback Offer,11805.32082557381,0.0,92.96,20,0,0,Normal,Low,2025,4,Apr,Q2,2025-04,20250403,Middle Income,Low,0,-0.010383275259535307,0,1.0092766031793476,0,0,Low
19736,5054,2025-03-19,Loan Payment,3606.289189609239,Checking Account,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,96.41,803,5950.92,Middle Income Segment,Mid-tier Savings Booster,3606.289189609239,96.41,0.0,0,0,1,Normal,Normal,2025,3,Mar,Q1,2025-03,20250319,Middle Income,Good,0,-0.043733693829709486,0,0.9950594890539751,0,1,Low
19737,8056,2024-06-27,Transfer,7943.659229782241,Credit Card,Standard,Murcia,37.9847,-1.1287,ATM,EUR,15.83,0.0,0.0,536,7785.86,High Income Segment,Exclusive Platinum Package,7943.659229782241,0.0,15.83,0,0,0,Normal,Normal,2024,6,Jun,Q2,2024-06,20240627,High Income,Low,0,-0.03931294169222166,0,0.9996412787249077,0,0,Low
19738,8424,2024-11-15,Fee,8580.872438054439,Mortgage,Business,Valencia,39.4699,-0.3763,Online,EUR,0.0,0.0,0.0,636,3551.7,Middle Income Segment,Mid-tier Savings Booster,8580.872438054439,0.0,0.0,0,0,0,Normal,Normal,2024,11,Nov,Q4,2024-11,20241115,Middle Income,Medium,0,-0.06485738023742466,0,0.9965076491796026,0,0,Low
19739,8681,2024-04-05,Transfer,10227.86602027013,Loan,Student,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,80.73,0.0,776,4933.26,Middle Income Segment,Personal Loan Cashback Offer,10227.86602027013,0.0,80.73,20,0,0,Normal,Low,2024,4,Apr,Q2,2024-04,20240405,Middle Income,Good,0,-0.016310153891009316,0,0.996476166820549,0,0,Low
19740,7508,2024-12-26,Deposit,7188.015476411347,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,4.12,0.0,0.0,818,5829.24,Middle Income Segment,Gold Card with Travel Benefits,7188.015476411347,0.0,4.12,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241226,Middle Income,Good,0,-0.04786956016110111,0,1.0350036131133133,0,0,Low
19741,1224,2023-02-27,Loan Payment,2186.937969473176,Checking Account,Business,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,135.92,512,8263.2,High Income Segment,Premium Investment Services,2186.937969473176,135.92,0.0,0,0,1,Normal,Normal,2023,2,Feb,Q1,2023-02,20230227,High Income,Low,0,-0.02223633928378188,0,0.9914261644302012,0,1,Low
19742,8139,2024-05-08,Transfer,14769.13240412091,Mortgage,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,568,8537.34,High Income Segment,Exclusive Platinum Package,14201.545555247121,0.0,0.0,50,0,0,Normal,Medium,2024,5,May,Q2,2024-05,20240508,High Income,Medium,0,-0.03833449156675628,0,0.995494733326181,0,1,Low
19743,9136,2023-09-30,Withdrawal,6096.82818072402,Loan,Standard,Bilbao,43.263,-2.935,Online,EUR,0.0,39.27,0.0,395,5223.76,Middle Income Segment,Personal Loan Cashback Offer,6096.82818072402,0.0,39.27,20,1,0,High Risk,High,2023,9,Sep,Q3,2023-09,20230930,Middle Income,Very Low,0,-0.04064797948981902,0,0.9893105493261968,0,3,Medium
19744,4350,2024-06-07,Loan Payment,7268.676228437097,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,99.45,168.13,612,7718.95,High Income Segment,Premium Investment Services,7268.676228437097,168.13,99.45,0,0,1,Normal,Normal,2024,6,Jun,Q2,2024-06,20240607,High Income,Medium,1,0.016778747589214604,0,1.026021969891495,1,2,Medium
19745,4827,2025-03-06,Card Payment,5290.650684489471,Credit Card,Gold,Madrid,40.4168,-3.7038,Online,EUR,6.49,0.0,0.0,427,5538.61,Middle Income Segment,Gold Card with Travel Benefits,5290.650684489471,0.0,6.49,20,0,0,Normal,Low,2025,3,Mar,Q1,2025-03,20250306,Middle Income,Low,0,-0.06197284800330488,0,1.017194358762544,0,0,Low
19746,2403,2023-04-05,Transfer,8659.346414787482,Credit Card,Student,Barcelona,41.3874,2.1686,Mobile,EUR,40.05,0.0,0.0,681,8811.93,High Income Segment,Exclusive Platinum Package,8659.346414787482,0.0,40.05,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230405,High Income,Medium,0,-0.01757974803551554,0,1.0056637955108823,0,0,Low
19747,5212,2024-02-11,Deposit,4181.063437713176,Mortgage,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,323,3339.35,Middle Income Segment,Mid-tier Savings Booster,4181.063437713176,0.0,0.0,20,1,0,High Risk,High,2024,2,Feb,Q1,2024-02,20240211,Middle Income,Very Low,0,-0.05419009208991499,0,1.0096033976636085,0,3,Medium
19748,1409,2023-04-28,Withdrawal,312.5071541245264,Savings Account,Standard,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,614,2855.86,Low Income Segment,No-Fee Basic Account,312.5071541245264,0.0,0.0,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230428,Low Income,Medium,0,-0.039890195250980254,0,0.9937420559779148,0,0,Low
19749,2916,2024-07-03,Deposit,3342.688819064293,Checking Account,Business,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,338,3572.53,Middle Income Segment,Mid-tier Savings Booster,3342.688819064293,0.0,0.0,20,1,0,High Risk,High,2024,7,Jul,Q3,2024-07,20240703,Middle Income,Very Low,0,-0.059086980824615276,0,1.01507790830025,0,3,Medium
19750,5067,2023-02-08,Card Payment,8983.146228539394,Credit Card,Gold,Valencia,39.4699,-0.3763,ATM,EUR,28.25,0.0,0.0,606,9305.17,High Income Segment,Exclusive Platinum Package,8983.146228539394,0.0,28.25,0,0,0,Normal,Normal,2023,2,Feb,Q1,2023-02,20230208,High Income,Medium,0,-0.020828936233004636,0,0.99552335485565,0,0,Low
19751,3859,2025-02-22,Deposit,4302.525237871374,Credit Card,Standard,Murcia,37.9847,-1.1287,Branch,EUR,14.33,0.0,0.0,441,8467.61,High Income Segment,Exclusive Platinum Package,4302.525237871374,0.0,14.33,20,0,0,Normal,Low,2025,2,Feb,Q1,2025-02,20250222,High Income,Low,0,-0.03614333860691232,0,0.9924491819790978,0,0,Low
19752,8072,2024-12-01,Card Payment,3455.287321435764,Loan,Student,Madrid,40.4168,-3.7038,Online,EUR,0.0,43.78,0.0,482,7463.74,High Income Segment,Premium Investment Services,3455.287321435764,0.0,43.78,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241201,High Income,Low,0,-0.03318864707155589,0,0.9934245488251647,0,0,Low
19753,3051,2023-12-01,Withdrawal,9221.210923137513,Mortgage,Standard,Bilbao,43.263,-2.935,Online,USD,0.0,0.0,0.0,822,4341.38,Middle Income Segment,Mid-tier Savings Booster,9221.210923137513,0.0,0.0,0,0,0,Normal,Normal,2023,12,Dec,Q4,2023-12,20231201,Middle Income,Good,0,-0.04482828273691852,0,1.010250974674815,0,0,Low
19754,4701,2023-01-22,Loan Payment,3680.242987097043,Savings Account,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,0.0,59.86,705,1355.76,Low Income Segment,No-Fee Basic Account,3680.242987097043,59.86,0.0,0,0,1,Normal,Normal,2023,1,Jan,Q1,2023-01,20230122,Low Income,Good,0,-0.03199977869851878,0,1.0098927675652598,0,1,Low
